Title,Company,Level,Responsibility,Link
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Excellent analytical report writing and problem solving skills,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Flexibility to work extended hours as per customer needs,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,"Knowledge of manufacturing, procurement and electronics industry",https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,"Familiar with Google applications including Google Drive, Mail, Calendar etc.",https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Comfortable asking questions,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Detail oriented ,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,"Compile, analyze and reporting of indirect procurement data",https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Assist Commodity Managers with spend analysis and the categorization of key spend area,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Update and maintain databases with master files,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,"Perform routine reporting tasks that involve spend, performance reports and invoice analysis",https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Track and communicate progress of various team projects,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Update and manage the Savings Report,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Prioritize and complete on-demand reports,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Setting up NDA documents with potential vendors ,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Manage the RFX process,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,"Send out RFX packages, manage proposals, timelines, questions & answers related to RFQs",https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,"Develop vendor comparison charts (price, capabilities)",https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Create bi-weekly RFX status update reports,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Set up site visits and vendor meetings ,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Manage RFX database,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Participate to volunteering activities within Celestica volunteer programs,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Duties of this position are performed in a normal office.,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
"Student Intern, Data Analyst & Quote Controller",Celestica,Internship,Duties may require extended periods of sitting and sustained visual concentration on a computer monitor or on numbers and other detailed data,https://ca.linkedin.com/jobs/view/student-intern-data-analyst-quote-controller-at-celestica-1703385723?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,Define the process for and create the forecast for the national budget,https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,"Liaise with necessary stakeholders on key assumptions, i.e. box office forecasts",https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,"Communicate and present the team with the forecast details, methodology utilized and the overall trends driving the forecast",https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,Define and execute the process for account level new release goaling,https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,"Responsible for many tools and templates used across the organization, including but not limited to:",https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,Master Data File,https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,Master One Stop Release Schedule,https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,BOF Reporting,https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,New Release Goaling / Go-to-Market Decks,https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,New Release Post-Mortems,https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,Account Specific Databases,https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,Ongoing solicitation and assessment of business needs and requirements with process improvement and efficiency top of mind at all times,https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,Responsible for identifying gaps in available tools and creating solutions to meet the business needs,https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
National Sales Planning Analyst,Sony Pictures Entertainment,Associate,"Canadian expert of internal and external systems, including but not limited to:",https://ca.linkedin.com/jobs/view/national-sales-planning-analyst-at-sony-pictures-entertainment-1669375880?refId=3be7aa01-2027-4789-916e-becf3b38d893&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click
